track_id,track_name,artists,album_name,track_genre,popularity,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster_k5,cluster_label,cluster_k2,cluster_dbscan
2wEHxTBxLJk3vYzyW6dsAU,Glory Box - Live,Portishead,Roseland NYC Live,trip-hop,46,337200,0.43,0.705,-5.409,0.0339,0.149,5.08e-05,0.838,0.182,118.781,0,High-Energy / Fast / Live,0,-1
1l3WH0VncXESWU1oE7A9hZ,Propulsor - Libres - En Vivo,Carajo,Vivo en Luna Park 19.11.16,heavy-metal,21,304750,0.214,0.928,-9.077,0.0768,0.000858,0.0,0.447,0.204,198.355,0,High-Energy / Fast / Live,0,-1
4qRcjFkFqSpLBzcbLDt7HL,Ambarsariya,Sona Mohapatra,Fukrey,pop,67,248182,0.649,0.458,-7.632,0.0446,0.574,0.0,0.113,0.748,180.071,1,Acoustic / Slow,1,0
2vXtqPW6LBGvyJvQGNIHOR,Dogah,Arash Pandi,Exotic Paradox,iranian,0,575000,0.217,0.83,-10.477,0.373,0.726,0.481,0.36,0.0349,112.034,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
1igTnGM5kIlDqzldZzqnb6,Dos Veces,David Bisbal;Luis Fonsi,20 Años Contigo,spanish,55,145320,0.666,0.811,-4.226,0.148,0.0509,0.0,0.127,0.715,177.785,0,High-Energy / Fast / Live,0,0
4KfpNGsGuDZATN5eDGSXuF,Det är så jag säger det (Live),Håkan Hellström,Håkan Boma Ye! (Live),goth,30,551040,0.297,0.628,-8.485,0.0623,0.613,0.0,0.988,0.324,140.674,1,Acoustic / Slow,1,-1
5RKw6NA1kH7ZZpeuYDpK8M,Naturgeräusche zum Chillen,Meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",sleep,34,127857,0.089,0.998,-19.093,0.0558,0.405,0.991,0.932,1e-05,87.624,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
4cGp9KEtMzaNhYqO7mrv9l,Party Rico,Darrien;The Stunned Guys,Happy Hardcore Top 100,happy,15,326628,0.573,0.967,-3.162,0.196,0.000162,0.415,0.308,0.187,181.986,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
0vswnzoKvhNkT1ehc0Tt19,From This Moment On - Pop On-Tour Version,Shania Twain,Greatest Hits,country,68,235106,0.46,0.505,-5.487,0.0266,0.42,0.0,0.134,0.22,135.757,1,Acoustic / Slow,1,0
60SVKic93qC7WC7cdm3y4U,Aluga-Se,Raul Seixas,Abre-Te Sésamo,brazil,50,158266,0.71,0.823,-8.713,0.0901,0.467,0.0,0.0982,0.967,143.138,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
1fzyjaz3QhL4ZhrzD22uPl,Stuck in a Head,Mean Jeans,Gigantic Sike,power-pop,23,132506,0.542,0.978,-1.504,0.0467,0.00046,1.28e-06,0.168,0.8,102.838,0,High-Energy / Fast / Live,0,0
2P8vKb0ZXizbR13KsYYw0e,No Case,Masked Intruder,III Turbo,power-pop,23,155928,0.411,0.898,-4.027,0.0412,0.000622,0.000895,0.239,0.665,178.032,0,High-Energy / Fast / Live,0,0
683p6Ov3orc4ICLOKi1Yn6,Don’t Think.Feel,UVERworld,THE ONE,anime,36,226173,0.549,0.947,-3.598,0.152,0.000337,0.0,0.252,0.592,97.484,0,High-Energy / Fast / Live,0,0
0HNXnhNZZtRZFLhP4hfyCP,Hey Baby (Radio Mix),DJ Ötzi,Hey Baby (Uh Ah),party,59,219240,0.666,0.968,-3.196,0.046,0.123,0.0,0.347,0.834,135.099,0,High-Energy / Fast / Live,0,0
5b1je14Oz92lpIlIMLieWw,Viaje,Farruko,Viaje,reggaeton,71,303626,0.705,0.799,-4.776,0.0347,0.0357,0.417,0.0643,0.658,122.018,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
00CKqQSBhAr2gePvyIzk0P,Even Angels Cry,Doro,True At Heart,heavy-metal,38,287293,0.563,0.414,-10.914,0.027,0.0276,0.0,0.155,0.193,132.107,1,Acoustic / Slow,1,0
4346ts6RdbK3diJWlFX37J,Kuch Soona Sa Hai,Ayush Panda,Kuch Soona Sa Hai,singer-songwriter,41,283312,0.639,0.386,-8.845,0.0252,0.822,1.85e-06,0.107,0.158,91.89,1,Acoustic / Slow,1,0
5f1aVfi9nYxMHpcA6h0wOK,Você não vai Parar,Samuel Messias,Planos de Deus,gospel,45,249475,0.484,0.397,-7.792,0.0341,0.828,0.0,0.326,0.21,126.192,1,Acoustic / Slow,1,0
2gs3sJzaY4cOEe3JaSXhkZ,Superlove,Lenny Kravitz,Coffee Chill,rock,0,208626,0.664,0.783,-6.602,0.0321,0.00531,0.327,0.0245,0.976,100.204,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
7weuZfLzuEUsHq5jvpP3im,Little Saint Nick - 1991 Remix,The Beach Boys,Weihnachtssongs,psych-rock,0,118840,0.602,0.553,-9.336,0.0328,0.108,0.0,0.0512,0.971,130.594,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
6CV2iSJV2W6yAITDxSSes3,"Baatein Ye Kabhi Na (From ""Khamoshiyan"") - Male",Jeet Gannguli;Arijit Singh,Musical Bond: Jeet Gannguli & Arijit Singh,pop-film,59,289012,0.558,0.506,-6.761,0.0236,0.704,3.05e-06,0.0896,0.358,90.001,1,Acoustic / Slow,1,0
3UULkHdmLDqBDPmBYltoRE,Metalingus,Alter Bridge,One Day Remains,metal,67,259959,0.496,0.981,-3.268,0.108,9.33e-06,0.0,0.0958,0.163,109.905,0,High-Energy / Fast / Live,0,0
54DFEHLEHHVvBJChO1ging,Song For His Presence - Live,Hillsong Worship;Aodhan King;Saye Pratt,These Same Skies (Live),world-music,37,454912,0.534,0.539,-9.436,0.031,0.0235,0.0,0.075,0.0655,103.975,1,Acoustic / Slow,1,0
7eQfz39OkW0L8WH9hPitgK,Tranquilo,Parham;Mwuana,Tranquilo,goth,26,182618,0.598,0.48,-6.901,0.101,0.665,0.0,0.111,0.69,119.452,4,High-Energy / Dance-Party / Vocal-Heavy,1,0
3g3Ht5QpT6uPLmAmDVQOjj,Nightwatch Underground,Sub Zero Project,Renaissance Of Rave,hardstyle,47,217599,0.424,0.846,-6.745,0.0649,0.000141,2.4e-06,0.0999,0.0887,160.036,0,High-Energy / Fast / Live,0,0
0qt5f5EL92o8Snzopsv0en,Geronimo,Sheppard,Bombs Away,folk,70,218227,0.705,0.78,-6.267,0.0805,0.456,0.00152,0.115,0.457,142.028,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
3SKwNeFMNBuaxZ93SVPBvz,I Only Rewind,Tubeway Army,Synchronic The Ultimate Fantasy Playlist,synth-pop,0,250026,0.627,0.704,-8.415,0.0497,0.0458,0.0859,0.113,0.781,141.891,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
4NGKImXyLb9jpCzU5kTexb,Saagar Jaisi Aankhonwali - Saagar / Soundtrack Version,Kishore Kumar,Audiobiography - Kishore Kumar,pop-film,62,302146,0.554,0.47,-8.698,0.0313,0.545,0.0,0.161,0.386,111.82,1,Acoustic / Slow,1,0
2uqUDXhP1CQ8BfKcuk8AV6,Rockabye,Clean Bandit;Sean Paul;Anne-Marie,Feeling Good,funk,1,250456,0.724,0.759,-3.996,0.0544,0.411,0.0,0.437,0.765,101.943,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5I89rHeQpxFGVseikEgY12,Bitchin' Camaro,The Dead Milkmen,Big Lizard In My Backyard,punk,39,181066,0.552,0.494,-11.823,0.44,0.595,8.39e-05,0.0561,0.817,155.138,4,High-Energy / Dance-Party / Vocal-Heavy,1,0
6w0NJzT4rp2VVrypTA6N4b,Hopeful Lie,lama;H4RRIS;Mags,Hopeful Lie,dubstep,35,179342,0.447,0.684,-5.228,0.0381,0.32,0.0,0.0818,0.188,155.132,1,Acoustic / Slow,0,0
3P55qh6yd5B6Q19xgxQ4Cq,Arise / Dead Embryonic Cells - Live,Sepultura,Under a Pale Grey Sky (Live),death-metal,21,189266,0.275,0.979,-5.412,0.0741,0.00108,0.0249,0.329,0.24,129.842,0,High-Energy / Fast / Live,0,-1
3DmHaJ9zYKj5Snos05lkVF,Bad Penny,Rory Gallagher,Top Priority (Remastered 2017),blues,60,245377,0.252,0.729,-10.022,0.0646,0.0974,0.00881,0.045,0.689,199.738,0,High-Energy / Fast / Live,0,0
4pm5uZE88AmGJdGcQ6M4PJ,Legion,Noisecream,Legion,club,16,167981,0.595,0.785,-7.469,0.107,0.000102,0.342,0.0976,0.121,100.018,2,High-Energy / Instrumental / Melancholic / Fast,0,2
56htcPzeEr0wdHHxs6H9Y5,Feel The Bass,JW,Feel The Bass,cantopop,19,259000,0.72,0.906,-7.319,0.0928,0.00648,0.000121,0.347,0.669,130.001,0,High-Energy / Fast / Live,0,0
4p901Uf4UKvcmsDssXDFTJ,Stereotype,Cole Swindell,Oklahoma Smokeshow - Breakout Country,country,0,222400,0.634,0.87,-5.42,0.0326,0.00776,7.06e-05,0.0845,0.786,130.043,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
0218OusF1etow0wB7zia7u,Опять метель,Kvatro,Русская зима,romance,10,217819,0.294,0.285,-11.287,0.0296,0.826,0.000188,0.452,0.117,140.175,1,Acoustic / Slow,1,-1
2e9RLCa5uvqsIbaOHayB2g,Songbird - Solo Piano Version,Alexis Ffrench,Truth - The Solo Piano Collection,ambient,33,182577,0.539,0.059,-25.958,0.0409,0.995,0.916,0.101,0.196,143.717,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
0GodWGFGHNw6sh4Y95jmJM,"Symphony No. 22 in C, K.162: 3. Presto assai",Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart - All Day Classics,classical,6,98506,0.494,0.216,-17.779,0.0452,0.966,0.921,0.115,0.641,76.432,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
5khYjyvP68aobZCSnobv6l,What A Time,Julia Michaels;Niall Horan,Отново на училище,electro,0,173306,0.516,0.467,-6.184,0.0302,0.662,0.0,0.0853,0.386,132.861,1,Acoustic / Slow,1,0
6KBSVTTmLuR5PT9gpLW1OB,Strumming & Thinking,Glenn Underground,Forgotten Art,chicago-house,7,380346,0.794,0.495,-16.455,0.0694,0.000135,0.868,0.0402,0.923,124.017,4,High-Energy / Dance-Party / Vocal-Heavy,0,-1
2ReTW3Hhwgt5ba3A5aBbKM,Happy Birthday Song (Trap Remix),Pj Panda,"The New Nursery Rhymes, Vol. 1",kids,36,162000,0.755,0.66,-6.014,0.0432,0.00176,0.0,0.111,0.221,144.004,0,High-Energy / Fast / Live,0,0
7HSM7sfoyw4xKdGcNhXuBy,Last Last,Burna Boy,All Bops,dance,0,172342,0.795,0.565,-4.457,0.0948,0.131,0.0,0.0802,0.55,87.925,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
56PJQTInyU7P70BQ0IrPK4,Parampampam,The Changcuters,Tugas Akhir,blues,50,219573,0.614,0.886,-2.476,0.0608,0.185,6.35e-06,0.0959,0.817,154.949,0,High-Energy / Fast / Live,0,0
78iiDXq2EBsTwnnJJWCuLy,Chithi Na Koi Sandesh-Jagjit Singh,Jagjit Singh,Dushman,k-pop,51,397560,0.797,0.57,-7.959,0.0354,0.0994,4.3e-05,0.452,0.598,113.071,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
6akVETVeqqPVvuBS5e0EB1,孤勇者 - 《英雄聯盟:雙城之戰》動畫劇集中文主題曲,Eason Chan,孤勇者 (《英雄聯盟:雙城之戰》動畫劇集中文主題曲),mandopop,67,256000,0.615,0.535,-6.847,0.032,0.63,0.0,0.0907,0.293,130.025,1,Acoustic / Slow,1,0
2BDKKL4We7h8JwGk4NWpE5,So Addictive,Matt Large,So Addictive,study,31,192344,0.556,0.557,-5.171,0.11,0.0687,0.805,0.151,0.536,191.796,2,High-Energy / Instrumental / Melancholic / Fast,0,0
6RNypYZTcpgYIsLNazd1qW,Mostra-me Tua Gloria,Jesus Culture;Kim Walker-Smith,Jesus Culture Em Português,world-music,30,405306,0.459,0.76,-7.419,0.0414,0.00603,1.78e-05,0.0669,0.0587,146.064,0,High-Energy / Fast / Live,0,0
5psbwXbjlWCqmLVzIqif7Q,Love Is All Around,The Troggs,Hit Single Anthology,garage,55,177666,0.457,0.492,-8.104,0.0291,0.432,0.00106,0.0996,0.691,98.921,1,Acoustic / Slow,1,0
3QGppKBPd9gHOgHJzRbVIw,Hate The Way (feat. blackbear),G-Eazy;blackbear,Hate The Way (feat. blackbear),indie-pop,59,214363,0.569,0.865,-3.844,0.266,0.0673,0.0,0.312,0.361,82.011,0,High-Energy / Fast / Live,0,0
4waEOLXIQUNqFs5RWAzeYN,Överlever Vintern,Hofmästarn;Petrus,Kefas,goth,30,216364,0.851,0.49,-10.709,0.098,0.405,2.66e-06,0.231,0.481,134.983,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
02SUmnmo7k7QzHckv0iPCV,"Tosca, SC 69 / Act 3: ""E lucevan le stelle""","Giacomo Puccini;Luciano Pavarotti;Orchestra of the Royal Opera House, Covent Garden;Sir Edward Downes",The Pavarotti Edition,opera,23,174000,0.125,0.0926,-17.138,0.0394,0.981,0.152,0.0967,0.0396,65.813,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
5h7t3xeHdfDthaqIF0fn3q,ミスター・ギブソン (セルフカバー) - Remastered 2022,Eikichi Yazawa,TEN YEARS AGO (50th Anniversary Remastered),rockabilly,22,160200,0.585,0.825,-8.653,0.0484,0.00398,1.5e-05,0.14,0.773,115.266,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
2bj1AqVDC67nEoFh6UV4Wy,沒有你贏了世界又如何,Hacken Lee,金碟鐵盒珍藏系列 - 李克勤,cantopop,19,233906,0.629,0.707,-6.811,0.0321,0.126,0.0,0.101,0.507,134.54,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
2RXv7fZNLSP3X7xWiJ8e5n,O Último Bar,Matanza,Música para Beber e Brigar,hard-rock,42,187333,0.455,0.974,-2.6,0.0486,0.00341,0.0,0.157,0.817,167.934,0,High-Energy / Fast / Live,0,-1
4sOT4ppaZ2xGlDurNwFkXA,Bradshaw's Buddy,Frank Caliendo,Material from the FrankCaliendo.com Giggles Shakey Cam DVD,comedy,23,107213,0.553,0.626,-12.819,0.933,0.851,0.0,0.84,0.58,95.232,1,Acoustic / Slow,1,0
2ConcMShn9TnYXpgeqs71S,Enlil,Little Symphony,Serenity,ambient,27,49523,0.265,0.124,-23.395,0.0456,0.809,0.916,0.114,0.371,100.861,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
6fPJR1tK21mcWrLqCQ3QVX,Take 5 - Ao Vivo Na Casa De Francisca,Orquestra Brasileira de Música Jamaicana,Obmjazz (Ao Vivo Na Casa De Francisca),afrobeat,23,431640,0.734,0.444,-10.782,0.0523,0.489,0.941,0.626,0.624,136.305,2,High-Energy / Instrumental / Melancholic / Fast,1,0
2Y3KablLaoVDIt8se1cqPa,Alast - Instrumental Version,Integral Rigor,Alast (Instrumental Version),iranian,1,424803,0.156,0.956,-4.005,0.138,1.38e-05,0.754,0.196,0.194,193.676,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
1TpL0qUaPji2MMO1FEaxvf,Los Amigos No Se Besan,Diego Herrera,Si Te Enamoras de Mí,r-n-b,43,214573,0.772,0.497,-3.184,0.0452,0.764,5.16e-06,0.0771,0.657,134.86,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
14BH4qO7pgCmIe6mgLKOK3,Someone To You,BANNERS,Empires On Fire,rock,73,219800,0.468,0.936,-3.683,0.0455,0.00568,0.0,0.24,0.663,75.05,0,High-Energy / Fast / Live,0,0
73ZUyy2V4rZuULOdrnAPLq,Zombie Zoo,Tom Petty,Halloween Hits,rock,1,178506,0.685,0.886,-10.653,0.0323,0.0328,0.0,0.0362,0.819,116.222,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
3DrEUFe7cjVJiomHj7vq76,Pero Yo Sé,Osvaldo Fresedo;Héctor Pacheco,Fresedo en Estéreo,tango,21,181306,0.442,0.278,-11.168,0.0405,0.982,0.00129,0.214,0.427,115.992,1,Acoustic / Slow,1,0
1E0xltsjt8HmMssCQfe5lI,Shadow of a Man,Mudvayne,The End Of All Things To Come,industrial,27,234200,0.397,0.93,-4.482,0.171,0.000268,0.166,0.0919,0.672,112.581,2,High-Energy / Instrumental / Melancholic / Fast,0,0
6nXwthh92R2HlnyBWtHgHP,kya karoon?,Zaeden,Genesis 1:1,indie,62,200275,0.723,0.56,-8.324,0.035,0.645,7.42e-06,0.228,0.619,145.022,1,Acoustic / Slow,1,0
0T6SmKzvfOcgDdT97b6OOR,Something Broke,Kolombo;Fedorovski,Kolombo Secret Weapons,minimal-techno,18,316012,0.812,0.677,-7.764,0.0688,0.00546,0.851,0.0608,0.456,120.014,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
07yaV5kLrwEv9G4VpnA3Kq,Erinnerung,Lacrimosa,Satura,goth,21,397302,0.434,0.878,-4.764,0.276,0.159,0.00972,0.247,0.368,172.913,0,High-Energy / Fast / Live,0,0
2HDfwCQrfY86gPrlJGp4KA,Shekere,Yemi Alade;Angelique Kidjo,Africa Rising Vol.2,dancehall,0,186311,0.599,0.929,-2.162,0.129,0.389,0.000845,0.278,0.847,213.674,0,High-Energy / Fast / Live,0,0
4iLLyEZv9m2koIAjLDA04i,Or Nah - Remix,Ty Dolla $ign;The Weeknd;Wiz Khalifa;DJ Mustard,Good Vibes,dance,2,242922,0.793,0.348,-8.5,0.0855,0.214,0.0,0.0964,0.155,121.919,4,High-Energy / Dance-Party / Vocal-Heavy,1,0
1Tx2Ukjlby5Cy1AcC7RKe9,是他不配,Shi Shi,是他不配/微笑帶過,mandopop,27,238381,0.266,0.791,-5.539,0.0461,0.0225,0.0,0.0694,0.27,84.965,0,High-Energy / Fast / Live,0,0
6c9xVWbPeVPgrmWTYYeMTr,Alone,I Prevail,Lifelines,metalcore,58,221000,0.539,0.746,-5.242,0.036,0.00324,5.08e-06,0.085,0.287,118.994,0,High-Energy / Fast / Live,0,0
3aIblqgaEaKs0aLO59MwJX,Move Away,Culture Club,This Time,synth-pop,24,250800,0.675,0.698,-10.963,0.0411,0.163,1.31e-05,0.338,0.872,132.19,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5q4HX5dFrepBt1T4Kjuw6p,Red Gold Yesterday,LUCHS,Dawning,ambient,51,138574,0.384,0.235,-20.69,0.0332,0.885,0.852,0.0874,0.193,95.95,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
77cbT021iJvQpRXZAtw5ek,Merry Christmas,Bryan Adams,pov: you are walking in a winter wonderland,songwriter,0,151387,0.683,0.511,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991,1,Acoustic / Slow,1,0
4OcxKwrt8HFNXGJtwMuYfC,I Want To Be There,Rob McClure;Wayne Kirkpatrick;Karey Kirkpatrick;Mrs. Doubtfire Original Broadway Cast,Mrs. Doubtfire (Original Broadway Cast Recording),show-tunes,23,196093,0.453,0.248,-12.105,0.0584,0.891,7.32e-06,0.219,0.355,168.494,1,Acoustic / Slow,1,0
5D4EyfccDLlOXDRb4XmE20,Sereia,Lulu Santos,"Eu e Memê, Memê e Eu",r-n-b,41,275840,0.716,0.434,-13.727,0.038,0.0246,0.000158,0.342,0.584,110.11,1,Acoustic / Slow,1,0
1G5eAAupKCqIPMYwD9RVps,Rosas Rojas,Los Hermanos Carrion,"Hermanos Carrión, Vol 1",rock-n-roll,32,192444,0.727,0.527,-16.906,0.0338,0.148,1.21e-05,0.0801,0.969,138.854,4,High-Energy / Dance-Party / Vocal-Heavy,1,0
778O8HQJFNDZS8KHMjVU9R,Sun Will Shine,Robin Schulz;Tom Walker,Brandneu Dance,german,1,201700,0.534,0.714,-6.347,0.0629,0.00633,0.0,0.0879,0.415,125.99,0,High-Energy / Fast / Live,0,0
7aeHztFLa7y9oRCmnJiS7U,Volantín,Chancho En Piedra,Rindanse Terricolas,funk,47,243200,0.677,0.839,-4.25,0.0378,0.00279,1.12e-05,0.307,0.807,98.008,0,High-Energy / Fast / Live,0,0
7GAJcFwACPs9jSs7bhSoZW,Dog Inside Your Body,Butthole Surfers,Independent Worm Saloon,psych-rock,26,186133,0.529,0.902,-8.416,0.0545,0.00235,0.0122,0.327,0.421,163.972,0,High-Energy / Fast / Live,0,0
6IBcJbetgmkM0tLna5rq1q,Bloodstream,twocolors,pov: it's 2021,house,0,180619,0.586,0.715,-5.962,0.159,0.013,1.15e-06,0.54,0.59,120.971,0,High-Energy / Fast / Live,0,0
3jRfe3xs8dbKLpkxqiQIBU,Funkopolis (Mixed) - Mozey Remix,London Elektricity;Mozey,Hospital Mixtape: Lens (DJ Mix),drum-and-bass,18,44215,0.625,0.899,-3.226,0.0613,0.000461,0.918,0.109,0.367,175.045,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
1ZeVIrCWzEmsJexkrgvjFv,小幸運,Hebe Tien,小幸運,mandopop,60,265521,0.519,0.412,-8.584,0.0365,0.75,0.0,0.101,0.506,157.916,1,Acoustic / Slow,1,0
4quMKC0GMCRSijcPHlGHka,Serious Times,Horace Andy,Serious Times,dub,30,256986,0.576,0.423,-8.831,0.264,0.405,0.0,0.0966,0.334,162.04,4,High-Energy / Dance-Party / Vocal-Heavy,1,0
5LXaBBZePqShzKxM6b9RFU,Velvet Morning 22 (ASOT 1090),Kyau & Albert,ASOT 1090 - A State Of Trance Episode 1090,techno,42,137625,0.479,0.946,-7.859,0.0388,0.000548,0.261,0.136,0.0381,125.487,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
5yttdWLpQ3yL09P0tSqM5E,Shuffering and Shmiling,Fela Kuti,The Best of the Black President,afrobeat,16,745386,0.825,0.837,-6.752,0.0989,0.315,0.00014,0.0604,0.495,123.02,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5jVwhqE4U5yoR5QM9gj37J,Vai Aprender Amar,Murilo Huff,Vai Aprender Amar,sertanejo,46,152084,0.601,0.304,-6.819,0.0283,0.671,0.0,0.125,0.455,111.917,1,Acoustic / Slow,1,0
1Mf4ZMtbgDrFYvv1QZ69gm,In the Air Tonight,Nonpoint,Metal,metal,0,271240,0.562,0.808,-4.836,0.0462,0.0118,0.158,0.137,0.196,99.956,2,High-Energy / Instrumental / Melancholic / Fast,0,0
1R1vlmRWwnuxw6Qb70I75P,Rings & Roses,Dabin;Conor Byrne,Wild Youth,dub,39,236800,0.448,0.642,-5.118,0.0437,0.0403,2.78e-06,0.106,0.18,149.771,0,High-Energy / Fast / Live,0,0
1Ko1Tw3IDL1dPxA1PUc0n7,My Sound,Freestylers;MC Spyda,Other Worlds,breakbeat,13,211843,0.713,0.916,-3.088,0.045,0.00011,1.41e-05,0.312,0.267,128.002,0,High-Energy / Fast / Live,0,0
5GKcpbYj5beL11aH0bloA2,PROVENZA,KAROL G,Perreo Tenebroso Vol. 1,reggaeton,0,210200,0.87,0.516,-8.006,0.0541,0.656,0.00823,0.11,0.53,111.005,4,High-Energy / Dance-Party / Vocal-Heavy,1,0
1uzF3wJdgmDcn4kQqJzwo3,Bourbon Says Relax,Mike Sheer,Welcome to This Basement,comedy,22,60547,0.627,0.455,-17.743,0.921,0.967,0.000422,0.6,0.952,67.592,4,High-Energy / Dance-Party / Vocal-Heavy,1,-1
7I91PNcgDJlBorpAL2YR8Y,Places,Martin Solveig;Ina Wroldsen,Del gusto de hermanos,disco,0,202745,0.728,0.854,-3.86,0.0457,0.245,0.00184,0.149,0.62,121.998,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5ynCNwoLOOHoJU4N40m97V,Nahs,Padra,Nahs,iranian,2,260000,0.486,0.978,-2.591,0.0934,0.0005,0.0,0.203,0.397,100.012,0,High-Energy / Fast / Live,0,0
4RLEptaOiYYtnZ07Nq87k2,Осенние листья,Надежда Обухова;Матвей Сахаров,Песни советских композиторов,romance,0,208202,0.281,0.0665,-20.983,0.0495,0.988,1.23e-05,0.0904,0.159,74.017,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
2Pbb9tq2u1ayF8FHgdzrRX,Dead and Cold,ELIJAH MOON;Sølace,Dead and Cold,chill,51,141000,0.834,0.383,-15.601,0.156,0.191,0.000407,0.191,0.569,140.07,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
7aLVYBUwcDsd1XBNrBj4ko,Don't Let Me Be Misunderstood,Eric Burdon,Love Between Fairy And Devil The Ultimate Fantasy Playlist,psych-rock,0,157360,0.673,0.712,-7.858,0.0273,0.159,0.0,0.183,0.912,113.061,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
4wASBXZ15QVnypp0SY8Jhm,Let's Stay Together,Al Green,Let's Stay Together,blues,31,199396,0.756,0.401,-10.7,0.0529,0.587,0.0114,0.0541,0.52,101.976,1,Acoustic / Slow,1,-1
3lmtdBi2hCaBhGjgW9hB4i,Black Magic,LeKtriQue;Sam Lamar,Black Magic,club,41,245367,0.738,0.965,-2.877,0.117,0.000539,0.728,0.393,0.284,112.01,2,High-Energy / Instrumental / Melancholic / Fast,0,0
7F02EEb6hTjG4y7Md3hJvx,Venjarippu,Parimal Shais;MC Couper,RAP BHOOSHANAM COCHIN BROTHERS PVT. LTD.,malay,27,172000,0.779,0.539,-13.277,0.197,0.0196,3.7e-05,0.12,0.41,130.015,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
58KPPL1AdLHMvR2O2PZejr,Jesus of Suburbia,Green Day,American Idiot,punk,67,548253,0.3,0.929,-3.214,0.0636,0.000259,2.26e-06,0.329,0.59,147.116,0,High-Energy / Fast / Live,0,0
5JrihwQ6F8gWiRaAhlrxX9,Si Ella Supiera,Tito Rojas,Pal Pueblo,salsa,32,274200,0.719,0.621,-6.589,0.0417,0.585,0.0,0.319,0.779,89.593,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
3TJoo29cEQEwG3prT1scpA,Trip a Little Light Fantastic - Japanese Version,Yuji Kishi;Ayaka Hirahara;Shinichiro Hara;Sera Uehara;Shuma Suzuki;Kenshiro Kato;Leeries,Mary Poppins Returns (Original Motion Picture Soundtrack/Japanese Version),disney,20,422746,0.539,0.579,-9.702,0.14,0.686,0.0,0.303,0.525,117.42,1,Acoustic / Slow,1,0
0uzCoKfbdmc2OEu4gCjnc3,Was the Earth Put Here Just to Nourish Human Loneliness,Crows in the Rain,"You Walked with Me Then, Before Night or Day",iranian,2,215862,0.491,0.259,-19.387,0.0484,0.801,0.927,0.0883,0.103,120.402,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
610JxMmnt76808KsvGKSMh,Respeita Os Caipira - Ao Vivo,Jads & Jadson,Balada Bruta (Ao Vivo),sertanejo,51,130040,0.74,0.851,-4.831,0.116,0.132,0.0,0.576,0.492,98.094,0,High-Energy / Fast / Live,0,0
6F8X3S2aYBI4cU7hBZbpPo,Piazzolla: Oblivion,Astor Piazzolla;Alison Balsom;Guy Barker;Guy Barker Orchestra,Paris,tango,19,248226,0.147,0.265,-11.936,0.039,0.977,0.942,0.132,0.0905,96.769,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
12XAcd4rKXY5S68laQxJu1,Paixão Antiga,Tim Maia,Dance Bem,samba,39,246560,0.528,0.702,-7.152,0.0282,0.48,3.02e-06,0.488,0.561,140.372,1,Acoustic / Slow,0,0
