Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,Cluster_KMeans_Statistical,Cluster_KMeans_Business,Cluster_DBSCAN,Cluster_Label
54456,1rMWwirpDzI52mJlZlleen,Cybass,Akane (Original Soundtrack),Yellow Jumpsuit,11,193516,False,0.637,0.938,2,-7.332,0,0.0512,0.251,0.828,0.119,0.272,124.01,4,idm,0,0,0,High Energy / Instrumental
76447,4719B5NlJxy8XxksIE96Fb,Giuseppe Verdi;Sir Colin Davis;London Symphony Orchestra;John Relyea,Verdi: Requiem,Requiem: IX. Confutatis,23,327120,False,0.288,0.0626,1,-25.345,0,0.0524,0.946,0.0014,0.12,0.0971,80.626,4,opera,1,4,0,Low Energy / Acoustic / Instrumental
65626,5awNIWVrh2ISfvPd5IUZNh,LOONA,[&],PTT (Paint The Town),69,201120,False,0.781,0.814,8,-2.437,1,0.1,0.0735,1.92e-05,0.0565,0.546,124.028,4,k-pop,0,5,0,High Energy Dance / Upbeat
26375,2uuQMp2ElQw11WBuGDQpTD,Per Myrberg,Svenska Tokhits,Trettifyran,24,140880,False,0.628,0.582,7,-5.424,1,0.071,0.717,0.0,0.177,0.908,93.569,4,disney,0,2,0,High Energy Dance / Upbeat
30850,0B2RttXEiyXsMeQ7mMP3EI,Snakehips;ZAYN,Cruel (feat. ZAYN),Cruel (feat. ZAYN),58,228253,True,0.603,0.879,5,-4.098,1,0.124,0.0184,0.0,0.156,0.318,110.125,4,edm,0,1,0,High Energy / Fast Tempo
333,0avtLG17MT8kDf9xc67Niv,Rodrigo y Gabriela,Rodrigo Y Gabriela,Tamacun,50,205800,False,0.588,0.914,7,-7.442,1,0.0341,0.832,0.856,0.103,0.971,128.553,4,acoustic,0,5,0,High Energy Dance / Upbeat
51036,6FQQiTpYnfc5803p84bQp1,Anirudh Ravichander,Vikram (Original Motion Picture Soundtrack),Vikram - Title Track,74,218823,False,0.638,0.842,7,-5.305,0,0.0524,0.174,0.000356,0.126,0.145,169.901,4,hip-hop,0,1,0,High Energy / Fast Tempo
31967,6clzeGvi1CFioMOolbAOlX,Calvin Harris;Justin Timberlake;Halsey;Pharrell Williams,Funk Wav Bounces Vol. 2,"Stay With Me (with Justin Timberlake, Halsey & Pharrell)",73,229282,False,0.81,0.733,9,-6.338,1,0.0444,0.276,6.73e-06,0.288,0.9,125.975,4,electro,0,5,0,High Energy Dance / Upbeat
43601,0VgtjIiWXKMxqtYnhHmQ8U,Chris Lake,Stay With Me,Stay With Me,50,224576,False,0.706,0.846,6,-5.475,1,0.04,0.00653,0.161,0.0908,0.241,123.994,4,groove,0,0,0,High Energy / Instrumental
43330,5WmTeEiQWDEUaIHvQbmIa1,Kemuel,Clássicos,Eu Te Louvarei,31,223295,False,0.344,0.189,9,-11.129,1,0.0345,0.905,0.0,0.113,0.292,125.738,4,groove,1,3,0,Acoustic
37224,2po4ihyng69XdgRgmwGIcT,JANE HANDCOCK;Snoop Dogg,Gangsta Grillz: I Still Got It,Girls Love Snoop,3,191861,True,0.787,0.445,4,-8.575,0,0.212,0.0112,0.0,0.0935,0.904,91.981,4,funk,0,2,0,High Energy Dance / Upbeat
55971,3ymULM6auJVgBj4A9TADlv,Zaeden,dooriyan - Single,dooriyan,41,161624,False,0.735,0.593,11,-7.473,1,0.0885,0.731,0.178,0.135,0.475,160.07,4,indian,0,2,0,High Energy Dance / Upbeat
110190,5zGVeEERT36Ww9KcXDAfFh,Armin van Buuren,ASOT 1090 - A State Of Trance Episode 1090,"A State Of Trance (ASOT 1090) - Tune Of The Year Votings, Pt. 2",40,36330,False,0.708,0.797,1,-7.472,0,0.542,0.0466,0.0,0.32,0.949,129.861,4,trance,0,2,0,High Energy Dance / Upbeat
15875,3FpEXAupLwCHwzeUBxF99S,joan,i loved you first,i loved you first,53,227067,False,0.556,0.276,0,-9.603,1,0.0269,0.0862,6.89e-06,0.0999,0.216,75.02,4,chill,1,3,0,Acoustic
105396,6QncW3nQWwn4L54i0GgiuC,Justnormal,Summer In Roses,See the Roses,13,187500,False,0.687,0.385,9,-8.937,0,0.0573,0.714,0.842,0.0932,0.354,159.993,4,study,1,4,0,Low Energy / Acoustic / Instrumental
60911,7eurVnY3op0upO9388sl7Q,Fully Bad,Why Wi Chop,Why Wi Chop,18,175806,True,0.602,0.568,1,-4.628,1,0.358,0.183,0.0,0.124,0.267,134.466,5,j-dance,0,2,0,High Energy Dance / Upbeat
21116,2pUlBBWq8R10ylbBvZJV9j,Wizkid,Bad To Me,Bad To Me,73,176850,False,0.859,0.822,10,-5.005,0,0.0467,0.07,0.0144,0.101,0.908,110.045,4,dancehall,0,5,0,High Energy Dance / Upbeat
13864,3c4hgZxCseRM3bj2Ac74mJ,Cajmere,Only 4 U: The Sound Of Cajmere & Cajual Records 1992-2012,Conflict,5,437906,False,0.857,0.503,0,-12.762,1,0.089,0.00141,0.917,0.108,0.44,127.947,4,chicago-house,0,0,0,High Energy / Instrumental
69013,0MazZtniHdlLigR01rpKEI,Marthyan;Sushin Shyam,Minnal Murali,Thee Minnal,50,132755,False,0.901,0.709,0,-8.53,1,0.048,0.426,0.0156,0.309,0.903,127.002,4,malay,0,5,0,High Energy Dance / Upbeat
89133,0tWAW1X2zdHuDn70mRlNTE,KAROL G;Mariah Angeliq,El perreo es el futuro,EL MAKINON,0,209160,False,0.689,0.705,0,-3.224,0,0.102,0.256,1.06e-06,0.108,0.456,89.109,4,reggaeton,0,2,0,High Energy Dance / Upbeat
73587,3ExDIibVe1gvL319lI1ovi,Marco Carola,Plus Two,Sensation,19,487741,False,0.811,0.762,1,-10.134,1,0.0541,0.00032,0.894,0.0607,0.478,123.997,4,minimal-techno,0,0,0,High Energy / Instrumental
8987,5KsFfEXWbddaODkBr4Er3D,Eric Burdon,Apex - The Complete Fantasy Playlist,We Gotta Get Out Of This Place,0,208693,False,0.585,0.633,7,-8.007,1,0.0338,0.521,0.0,0.101,0.781,135.111,4,blues,1,5,0,High Energy Dance / Upbeat
84276,0gWvVB4bGvADocoPMEDy3K,The Doors,The Doors,The Crystal Ship,62,152000,False,0.313,0.42,10,-9.806,1,0.0303,0.797,2.35e-06,0.126,0.339,178.711,4,psych-rock,1,3,0,Acoustic
35014,3QVqZqey3hxjKCqnHA3C2x,Biu do Piseiro,Biu do Piseiro - Até o Talo (Ao Vivo),Tremidinha - Ao Vivo,51,138857,False,0.736,0.978,4,-2.674,1,0.0409,0.345,0.0,0.616,0.971,140.071,4,forro,0,5,0,High Energy Dance / Upbeat
101607,5tIbsGFsbxljVv1KxUUXKV,Joan Magana,Primrose,Primrose,61,218624,False,0.0666,0.00516,2,-34.381,1,0.0489,0.963,0.923,0.0982,0.0941,73.997,3,sleep,1,4,0,Low Energy / Acoustic / Instrumental
96464,0wAZxpKxIVcRsBLja2n2Ux,Diogo Nogueira,Meu Instinto,Meu Instinto,38,208056,False,0.722,0.782,1,-7.762,1,0.0696,0.207,0.0,0.238,0.833,170.098,4,samba,0,5,0,High Energy Dance / Upbeat
66566,0dY6f8NQDseZy1Im7In9XW,Boston Soundlabs,Just Dance Kids (Original Game Soundtrack),All Star,10,135591,False,0.827,0.714,11,-7.342,1,0.0412,0.143,0.0,0.0981,0.707,103.988,4,kids,0,5,0,High Energy Dance / Upbeat
63533,70syKeeQhtf4UgHRglzrma,Official HIGE DANdism,One-Man Tour 2021-2022 -Editorial-@Saitama Super Arena (LIVE),Laughter - LIVE,24,362280,False,0.37,0.814,6,-6.121,0,0.0391,0.0525,0.0,0.672,0.314,159.724,4,j-rock,0,1,0,High Energy / Fast Tempo
2825,3ywytFNiWrmc59LKpGP6NY,Patricio Rey y sus Redonditos de Ricota,Cordero Atado,El Arte del Buen Comer,46,276440,False,0.682,0.704,4,-8.286,0,0.0298,0.0205,5.66e-05,0.146,0.298,105.889,4,alt-rock,0,5,0,High Energy Dance / Upbeat
73687,0WK81brZVfvmqLTwFgcGL6,Booka Shade,Contour EP,Confide (Contour 1),26,370800,False,0.714,0.764,10,-10.126,0,0.0381,0.00536,0.922,0.107,0.0395,125.009,4,minimal-techno,0,0,0,High Energy / Instrumental
9139,79WIhvQ5r22HEO4J7weobm,Fernandinho;Paula Santos,Acústico,Nada Além do Sangue - Acústico,50,388373,False,0.451,0.534,10,-5.511,1,0.0321,0.524,0.0,0.121,0.147,143.867,4,brazil,1,3,0,Acoustic
51166,1v8NfOckFEnck9gp7iyetm,Akhil,Bachalo,Bachalo,65,165108,False,0.756,0.538,1,-6.625,0,0.0485,0.654,0.0,0.172,0.516,92.023,4,hip-hop,1,3,0,Acoustic
81069,5cF0dROlMOK5uNZtivgu50,Charlie Puth,Voicenotes,Attention,83,208786,False,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,4,pop,0,5,0,High Energy Dance / Upbeat
82055,6VoIBz0VhCyz7OdEoRYDiA,Weezer,Weezer,Say It Ain't So,77,258826,False,0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,4,power-pop,0,5,0,High Energy Dance / Upbeat
112097,7HAfvMEv1LYKgElxt1RSOF,Tan Taşçı,Söz & Müzik: Tan Taşçı (Live),Eski Sevgilim - Live,47,245286,False,0.641,0.496,2,-8.07,0,0.0438,0.698,0.0,0.897,0.391,138.033,4,turkish,1,3,0,Acoustic
102617,4NXROG27qc3PGsf6IK5MOD,Hayd,Superhero,Superhero,59,241500,False,0.626,0.125,9,-18.968,1,0.0517,0.877,0.0,0.352,0.144,119.907,4,songwriter,1,3,0,Acoustic
107079,1UNiiCIdlFKw41IFQOalbm,Cutting Crew,Fiesta temática 80s,(I Just) Died In Your Arms,0,269040,False,0.535,0.831,11,-5.961,0,0.0524,0.00347,4.5e-05,0.0835,0.289,124.909,4,synth-pop,0,1,0,High Energy / Fast Tempo
19543,0vQiTX6F4cJHHYJqPcBjVI,Ian Munsick,Oklahoma Smokeshow - Breakout Country,More than Me,0,210426,False,0.495,0.746,10,-5.317,1,0.0266,0.49,0.0,0.176,0.463,145.879,4,country,0,3,0,Acoustic
81884,7EpMexBtOimqKSlJDJW5ua,Sam Smith,All I want For Christmas Is Music,Have Yourself A Merry Little Christmas,0,170964,False,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1,pop,1,3,0,Acoustic
90999,7ifU1Gcuw0AbhNno1NV1zl,Juanello,Juanello,Adios Amor,28,146280,False,0.73,0.438,3,-12.178,1,0.0372,0.232,1.8e-05,0.0928,0.817,107.922,4,rock-n-roll,1,5,0,High Energy Dance / Upbeat
74506,0sHrMYAINrZIgGgA9pr9YQ,Terno Rei,Violeta,Luzes de Natal,42,164000,False,0.444,0.552,4,-8.01,0,0.0278,0.259,0.000177,0.207,0.307,84.684,4,mpb,1,3,0,Acoustic
29240,6ZI5UgjEGb82o1XaAZKLJ2,Hi I'm Ghost,Death Rail,Death Rail,45,151112,False,0.353,0.992,5,-1.525,0,0.66,0.00162,1.34e-06,0.0458,0.112,78.616,4,dubstep,0,1,0,High Energy / Fast Tempo
18547,1KhTBiBO4FcN6V765Nalwe,Kevin Bloody Wilson,35 Years of Kevin Bloody Wilson,The Featherbrain Championship,23,259640,True,0.768,0.762,2,-6.001,1,0.157,0.432,0.0,0.182,0.883,125.069,4,comedy,0,2,0,High Energy Dance / Upbeat
9715,4CwqO0iNCHRA4fATRPs79R,Armandinho,Casinha,Paulinha,44,172760,False,0.806,0.56,5,-8.829,1,0.0312,0.564,1.1e-05,0.191,0.714,124.273,4,brazil,1,5,0,High Energy Dance / Upbeat
19366,3pv8OSXNuOdjhhTX0xN8bK,Gabby Barrett,Country Holiday,The First Noel,0,261303,False,0.458,0.351,10,-6.049,1,0.0244,0.696,0.0,0.143,0.102,79.993,3,country,1,3,0,Acoustic
109921,4t1DXTyp454P6uY7FL29rg,Amelie Lens,Contradiction,Drift,42,397500,False,0.793,0.476,11,-15.635,0,0.0682,0.0673,0.941,0.104,0.0599,127.993,4,techno,1,0,0,High Energy / Instrumental
69477,2JCTgHEMuDEsUyWczJjINR,Havoc Mathan;Havoc Naven,Best of Havoc Brothers,Unakaageh Kathirunthen,30,204453,False,0.61,0.722,1,-6.127,0,0.0411,0.421,0.0,0.14,0.632,81.034,4,malay,0,5,0,High Energy Dance / Upbeat
21450,35056uy2b4M1qJ3Z1ed3sf,SPINALL;Fireboy DML,Grace,Sere,59,185454,False,0.711,0.679,7,-6.261,0,0.108,0.077,1.42e-05,0.142,0.642,109.971,4,dancehall,0,2,0,High Energy Dance / Upbeat
80148,5jXrULyYKHjkAMk4TXZFoG,Yuvan Shankar Raja,Goa (Original Motion Picture Soundtrack),Kaadhal Endral,66,87133,False,0.638,0.324,0,-7.787,0,0.0321,0.923,3.35e-05,0.151,0.446,129.932,4,pop-film,1,3,0,Acoustic
52152,6tt5i1ivh7DwPAQSSPtzWg,Carl Smith,I Love You Because,"Good Deal, Lucille",18,116413,False,0.653,0.468,0,-9.215,1,0.0274,0.531,0.0,0.138,0.815,94.178,4,honky-tonk,1,3,0,Acoustic
25669,6pMHMzwTsWIxLigr54GGVm,George McCrae,The Singles 1974 - 76,Rock Your Baby,62,200053,False,0.594,0.906,1,-5.536,1,0.0594,0.169,0.00122,0.0778,0.892,104.411,4,disco,0,5,0,High Energy Dance / Upbeat
91237,1Bno2DWL2kmfiy1V5OlmCz,Bon Jovi,Fishing Music,Wanted Dead Or Alive,2,308560,False,0.265,0.818,7,-3.553,1,0.0393,0.0774,0.024,0.323,0.251,150.332,4,rock,0,1,0,High Energy / Fast Tempo
13079,6ta9jWQupvd9FDjKx4kcKM,Mr. Lee,Pump up Chicago,Pump up London,16,430946,False,0.767,0.807,10,-8.786,0,0.0496,0.00128,0.393,0.0889,0.444,125.915,4,chicago-house,0,0,0,High Energy / Instrumental
52949,4e9XbLwP36HAnKnCrESVAo,George Jones,I Get Lonely In A Hurry,Book Of Memories,10,165666,False,0.507,0.229,4,-9.835,1,0.0251,0.674,0.0,0.269,0.276,80.209,3,honky-tonk,1,3,0,Acoustic
55392,0Pe6XBhleBHeyuE23ZHETQ,Kritiman Mishra;Arijit Singh;Shreya Ghoshal;Javed-Mohsin,Pal (Lofi Flip),Pal - Lofi Flip,51,263200,False,0.616,0.6,7,-7.662,0,0.0417,0.192,0.046,0.176,0.23,119.944,4,indian,1,3,0,Acoustic
9490,4YGX0YEh54BUdaGHyYB6FZ,Trazendo a Arca,Toque no Altar (Ao Vivo),Faz Chover - Ao Vivo,46,378493,False,0.498,0.617,9,-6.98,0,0.0338,0.277,0.0,0.964,0.118,133.478,4,brazil,1,3,0,Acoustic
54991,4SwzepkekNK1xiDYt0F9J7,LFO,Frequencies,Think A Moment,10,208760,False,0.578,0.654,11,-14.185,0,0.0454,0.000113,0.61,0.492,0.316,99.925,4,idm,1,0,0,High Energy / Instrumental
71438,6YIzo8nufStVKUmyAt62Hx,Oficina G3,João,João,46,380212,False,0.435,0.902,7,-2.939,1,0.0505,0.00638,5.29e-06,0.199,0.273,142.892,4,metal,0,1,0,High Energy / Fast Tempo
79019,2s3Hr38fRfDRj9JWVP494L,OneRepublic,Holidays Are Coming,Christmas Without You,7,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,piano,0,1,0,High Energy / Fast Tempo
31070,3g0mEQx3NTanacLseoP0Gw,The Chainsmokers;ILLENIUM;Lennon Stella,World War Joy,Takeaway,75,209880,False,0.528,0.511,3,-8.144,1,0.0324,0.126,0.0,0.101,0.351,100.1,4,electro,1,3,0,Acoustic
21958,3FEc6z5Q5mgeZtbeBDNEEy,2Baba,REWIND. SELECT. UPDATE,African Queen,44,264360,False,0.579,0.777,11,-3.328,1,0.0889,0.385,2.9e-06,0.191,0.838,77.893,4,dancehall,0,2,0,High Energy Dance / Upbeat
59992,0z8ko5KJI6WDXNzAA4r0wJ,Alireza Mashayekhi,Happy Electronic Sounds,"Est-West, Op. 45",0,1149100,False,0.266,0.311,1,-13.642,1,0.0486,0.0576,0.373,0.0994,0.0351,122.001,4,iranian,1,4,-1,Low Energy / Acoustic / Instrumental
8163,1S4rxDloMtAduogKeiJZmR,Chuck Berry,CHRISTMAS TOP HITS 2022,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues,0,2,0,High Energy Dance / Upbeat
4399,6EXO7CcK6z7A5CPjicb4H5,Steve Reich;Daniel Hope;Simos Papanas;Kammerorchester Basel,Classical Running,Duet,0,296237,False,0.505,0.157,5,-19.683,1,0.0426,0.791,0.0683,0.247,0.348,139.929,1,ambient,1,3,0,Acoustic
49422,6fUOFTE05hFChpLs3jHYl0,Radical Redemption;Nolz,Nocturnolz,Kingpin,22,203164,True,0.555,0.995,2,-1.283,1,0.289,0.0229,4.52e-05,0.18,0.389,158.114,4,hardstyle,0,1,-1,High Energy / Fast Tempo
91035,5ydMCvT5Wg5PFKWB5phKZe,Imagine Dragons,Fiesta de disfraces vol. II,Thunder,0,187146,False,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,4,rock,0,0,0,High Energy / Instrumental
54554,4r80liYD5p4mT9v8ZShLsO,Luke Abbott,Music from the Edge of an Island,Tree,33,207418,False,0.304,0.127,5,-23.207,0,0.0408,0.968,0.873,0.109,0.0397,124.893,4,idm,1,4,0,Low Energy / Acoustic / Instrumental
45116,3VgYGwa03GGyYwKjHtJqrQ,John Scofield;John Mayer,That's What I Say (Int'l Online/Yahoo Exclusive),I Don't Need No Doctor,44,269840,False,0.663,0.545,11,-8.504,0,0.0733,0.502,0.031,0.0634,0.758,171.006,4,guitar,0,5,0,High Energy Dance / Upbeat
56448,1SRgxDKsqy9FiCVQp1DE4I,Maisie Peters;James Bay,Human - Best Adult Pop Tunes,"Funeral (From ""Trying: Season 2"")",0,154013,False,0.497,0.53,2,-5.853,1,0.0433,0.325,0.0,0.0921,0.231,149.387,4,indie-pop,1,3,0,Acoustic
113948,7qXftOJ8aDwpoV9OBXJj1a,Planetshakers,Legado,Incontenible,23,268441,False,0.558,0.834,0,-5.552,0,0.045,0.0357,1.29e-05,0.194,0.483,127.931,4,world-music,0,1,0,High Energy / Fast Tempo
32125,2ZZEdfDH3QMmh1W1DhrUfQ,Asher,Fall Again,Fall Again,54,228000,False,0.744,0.555,10,-7.022,0,0.0855,0.288,0.000575,0.198,0.102,100.003,4,electronic,1,2,0,High Energy Dance / Upbeat
90387,0IgOpNUZUewUakkBGzRCQV,Los Baby's,Tributo a,Negrura,34,183320,False,0.703,0.838,0,-2.228,1,0.0292,0.14,0.0,0.299,0.817,119.079,4,rock-n-roll,0,5,0,High Energy Dance / Upbeat
13839,0swQ3VFzRavBS2NhsosUZc,Sterling Void;DJ Spen;Reelsoul,It’s Alright (feat. Paris Brightledge),It’s Alright (feat. Paris Brightledge) - DJ Spen & Reelsoul Remix,5,287419,False,0.777,0.687,0,-7.744,1,0.0611,0.0065,0.0082,0.0274,0.425,123.993,4,chicago-house,0,5,0,High Energy Dance / Upbeat
59549,0MwSK12MiS68JAKf4BlyKH,Alireza Mashayekhi;Farimah Ghavamsadri;National Symphony Orchestra of Ukraine;Vladimir Sirenko,Persian Gardens (Piece for Piano and Orchestra),"Persian Gardens, Op. 111 : Episode III",0,379663,False,0.204,0.0921,2,-21.53,0,0.0362,0.941,0.887,0.121,0.0354,66.924,3,iranian,1,4,0,Low Energy / Acoustic / Instrumental
43398,6ksytqLx1winad4q9cxpeT,Trazendo a Arca,Toque no Altar (Ao Vivo),Meu Amado - Ao Vivo,30,402346,False,0.283,0.58,5,-7.35,1,0.0308,0.396,1.08e-05,0.427,0.182,169.949,4,groove,1,3,0,Acoustic
78868,6o5Lv9i5JCIny86rbC4FPd,Ikke Hüftgold;Basti Trailerpark;Walter Wild,Ihr könnt Euch einfach mal,Ihr könnt Euch einfach mal - Walter Wild Mix,24,277416,True,0.671,0.95,11,-3.39,1,0.104,0.0358,1.97e-06,0.366,0.6,139.986,4,party,0,1,0,High Energy / Fast Tempo
112229,6oXljg61730CnMgPZ1wC3S,Mavi;Defa,VERITAS,fanus,44,169322,True,0.704,0.546,1,-7.206,1,0.0524,0.0581,0.0,0.0973,0.169,118.022,4,turkish,0,5,0,High Energy Dance / Upbeat
43438,48gmTNjtEFROuEWHegOASs,Chimaira,Metal,Disposable Heroes,0,500306,False,0.183,0.986,6,-5.133,0,0.0692,1.75e-05,0.000106,0.179,0.291,187.989,4,groove,0,1,0,High Energy / Fast Tempo
113121,7pV7A75agkBv5Vnl3PqvwD,Hillsong Worship,There Is More,God So Loved - Live,49,271986,False,0.454,0.525,9,-7.567,1,0.0284,0.0267,0.0,0.2,0.329,138.932,4,world-music,0,3,0,Acoustic
53630,5mr30OeHHAQyWq8O0E5paI,Mabel,Jingle Bell Rock 2022,Loneliest Time Of Year,0,202693,False,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,house,0,3,0,Acoustic
98673,5TTyRkHxsjkNJE0Vmmj57I,Matthew Morrison,South Pacific (New Broadway Cast Recording (2008)),Younger Than Springtime,23,167813,False,0.167,0.165,5,-15.852,1,0.0396,0.954,0.000111,0.135,0.157,178.839,5,show-tunes,1,3,0,Acoustic
63285,6Q32Vkucx2qeuVyBd3NiFZ,HOTEI,Kill Bill Vol. 1 Original Soundtrack (PA Version),Battle Without Honor Or Humanity,52,148840,False,0.704,0.844,4,-5.088,1,0.0507,0.00173,0.905,0.0599,0.669,94.699,4,j-rock,0,0,0,High Energy / Instrumental
109443,73bk8wlvLeAJyhoeIxMySi,Promo,Analog Mind in a Digital World,Een en Al Blijheid,31,231586,False,0.404,0.906,11,-4.827,0,0.56,0.166,0.0,0.055,0.435,194.844,4,techno,0,1,0,High Energy / Fast Tempo
23675,3yj6Hc5nO7t88CUAss0tHH,Deepend;Griff Clawson,Beautiful,Beautiful,56,175000,False,0.698,0.503,6,-8.095,1,0.0696,0.505,0.0497,0.107,0.187,104.98,4,deep-house,1,3,0,Acoustic
83781,40u9pTla24PIkyRLKKVh6a,Otto Knows;Dice Of Nights;Alex Aris,Lover,Lover,54,215580,False,0.659,0.873,2,-5.719,0,0.0773,0.00701,0.846,0.113,0.271,124.982,4,progressive-house,0,0,0,High Energy / Instrumental
16347,5Dv1GseAsI7L35WsR0pN0o,Sergei Rachmaninoff;Yuja Wang,Classical Running,"Prelude in G Minor, Op. 23, No. 5 - Live at Philharmonie, Berlin / 2018",0,232786,False,0.393,0.217,7,-16.611,0,0.0354,0.993,0.893,0.111,0.177,114.404,4,classical,1,4,0,Low Energy / Acoustic / Instrumental
32907,3flPNkA39KHGdkUE0cu4uV,6091,Njan Daivam,Njan Daivam,22,144084,False,0.86,0.634,9,-11.527,1,0.064,0.577,0.0685,0.0927,0.75,142.056,3,electronic,0,2,0,High Energy Dance / Upbeat
87065,6rLd9ykKL0GubTG8PDFxA6,Chuck Berry,Classic Christmas Music 2022,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,r-n-b,0,2,0,High Energy Dance / Upbeat
90297,3nS9QzPMWIbqUbGvIrA0I8,Estela Nuñez,RCA 100 Anos De Musica - Segunda Parte,Por Amores Como Tú,36,260173,False,0.31,0.38,7,-12.09,1,0.0405,0.809,0.0024,0.432,0.292,145.58,4,rock-n-roll,1,3,0,Acoustic
28556,36tSNnMctCGaxQp0JVGBLC,Pinch,Qawwali,Qawwali,30,319416,False,0.787,0.292,7,-15.108,0,0.0772,0.141,0.929,0.11,0.0854,136.013,4,dub,1,0,0,High Energy / Instrumental
90337,0B1bBGgMpZhwOToqgQ5D4b,Mike Laure,15 Éxitos,El Solterito (Diez Años),35,131866,False,0.725,0.74,2,-4.637,1,0.0742,0.373,0.0,0.0644,0.961,91.997,4,rock-n-roll,0,5,0,High Energy Dance / Upbeat
21500,7IDrQtd8JrnExDCPSq0W90,SPINALL;Fireboy DML,Sere,Sere,59,185454,False,0.689,0.68,7,-6.261,0,0.117,0.0778,1.53e-05,0.142,0.625,109.923,4,dancehall,0,2,0,High Energy Dance / Upbeat
57272,3PfEYl7Yn6Pegnu8tQ2UAK,Stevie Wonder,A Very 60s Christmas,The Little Drummer Boy,0,185453,False,0.523,0.448,2,-13.53,1,0.0593,0.442,0.0,0.111,0.351,134.511,4,indie,1,3,0,Acoustic
35145,1TEe9utaRGG4rbCC7WBEzh,Conde do Forró,Maltratando os Corações,Mesa de Bar,46,177200,False,0.676,0.575,9,-10.542,0,0.038,0.701,0.0,0.133,0.591,135.003,4,forro,1,3,0,Acoustic
102299,7eGrb4IuURKz6R6hDMrB8p,James Taylor;Toots Thielemans,Best Christmas Playlist Ever 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),0,232106,False,0.388,0.334,4,-9.886,1,0.0314,0.364,8.45e-06,0.256,0.22,120.82,3,songwriter,1,3,0,Acoustic
37656,1oESaN8kcBK0E24i9sYs61,MC Guto VGS;MC Pê Original;DJ Roca;DJ Andrômeda,Vai Te Botar,Vai Te Botar,21,158224,True,0.726,0.954,1,-2.23,0,0.091,0.438,0.00137,0.289,0.353,129.92,4,funk,0,1,0,High Energy / Fast Tempo
36966,06rcHn4ehOCA1I1n6CJ2lb,TEEMID,Sexy and I Know It,Sexy and I Know It,53,213345,False,0.877,0.639,2,-7.886,1,0.0582,0.00906,0.00205,0.224,0.63,116.996,4,french,0,5,0,High Energy Dance / Upbeat
88480,5jwbubhOVH3QhkRrvaNwa5,Kevin Roldan,Perreo Tenebroso Vol. 5,BB,0,125840,False,0.782,0.616,7,-3.399,1,0.102,0.00812,9.54e-06,0.259,0.888,171.841,4,reggae,0,2,0,High Energy Dance / Upbeat
48308,2CPturRUlpvirYr7VpkXCV,Nas,Illmatic,It Ain't Hard to Tell,65,202106,True,0.69,0.729,11,-5.819,0,0.221,1.7e-05,0.0431,0.152,0.357,91.376,4,hardcore,0,2,0,High Energy Dance / Upbeat
56013,2qgXrzJsry4KgYoJCpuaul,The Local Train,Aalas Ka Pedh,Choo Lo,67,233630,False,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,4,indie-pop,0,1,0,High Energy / Fast Tempo
61848,10UgAzUUjZ8JQNsaws0LdY,SUPER☆GiRLS,超絶★学園 〜ときめきHighレンジ!!!〜,ときめきHighレンジ!!!,18,229853,False,0.53,0.943,6,-3.121,1,0.0553,0.0092,0.0,0.0965,0.846,165.037,4,j-idol,0,1,0,High Energy / Fast Tempo
93042,4CRNcTXgIdFl9Fxef5TTZz,Ivan Rebroff,Erinnerungen an seine großen Erfolg,Kalinka Malinka,12,241106,False,0.266,0.416,2,-11.946,1,0.0454,0.959,0.00103,0.266,0.113,169.52,5,romance,1,3,-1,Acoustic
30840,5Kj9PBqOBnjYvRjF4cmfhD,Far East Movement;The Cataracs;DEV,Beginner Ride (Mixtape Vol. 1),Like A G6,0,218760,False,0.611,0.864,7,-7.073,0,0.322,0.00627,0.0,0.22,0.73,124.8,4,edm,0,2,0,High Energy Dance / Upbeat
91618,3X6pX6JttTbFIZLvcYYIZA,Skillet,Halloween Party Hits 2022,Monster,0,178013,False,0.64,0.957,8,-2.336,1,0.0741,0.0432,0.0,0.0789,0.691,134.99,4,rock,0,1,0,High Energy / Fast Tempo
26515,0TsKgstgQQfcSFewL4AjS5,Jon Sarta,Disney Piano Classics 5: From the Corner,Zip-a-Dee-Doo Dah,22,93396,False,0.726,0.149,10,-23.103,1,0.108,0.975,0.872,0.112,0.973,180.424,4,disney,1,4,0,Low Energy / Acoustic / Instrumental
