track_id,artists,album_name,track_name,track_genre,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_cluster,hier_cluster,gmm_cluster,dbscan_cluster
6RDMoC2vd1dlVvTzYbCOUU,Dean Martin,The Very Best Christmas Songs 2022,Let It Snow! Let It Snow! Let It Snow!,jazz,0,0.484,0.332,-10.312,0.037,0.787,0.0,0.373,0.683,134.999,1,0,0,0
3Z7CaxQkqbIs1rewKi6v4W,Tiësto;Charli XCX,Hot In It,Hot In It,edm,84,0.748,0.841,-5.08,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,0,0,1,0
56sk7jBpZV0CD31G9hEU3b,Three Days Grace,One-X,Animal I Have Become,alt-rock,74,0.553,0.853,-3.668,0.0339,0.000684,0.0,0.126,0.506,122.023,0,0,0,0
38kcwx5znepLWCIBID0Bwm,THE ORAL CIGARETTES,FIXION,Kyouran Hey Kids!!,anime,69,0.526,0.981,-1.82,0.111,0.00318,0.00161,0.187,0.781,142.016,0,0,1,0
4qNfyAdNJ4NLxxgW0zdH2u,Melorman,After Noon,Two and a Nine,idm,11,0.647,0.617,-11.421,0.0393,0.122,0.878,0.943,0.0801,95.003,0,0,1,-1
5RsyeF833arLz3KEzEsPa2,Napalm Death,The Best of Napalm Death,Suffer the Children,grindcore,12,0.272,0.967,-8.06,0.161,5.62e-06,0.874,0.292,0.445,149.285,0,0,1,0
4TZ2Ub8bZh4LTs06eANDXa,Ellie Goulding;Speed Radio,Lights (Sped Up Version),Lights - Sped Up Version,indie-pop,77,0.653,0.836,-5.626,0.0457,0.0452,0.299,0.1,0.804,133.182,0,0,0,0
30JUSi5EdQpkPvr0BgAmDV,T.O.K,Unknown Language,Neck Breakers,dancehall,33,0.819,0.839,-5.565,0.29,0.0527,0.000783,0.0467,0.887,96.904,0,0,1,0
7dx7eJiEPmsFyqzCfdti5C,Kemuel,"Coral Kemuel, Vol. 2",Braços de Amor,groove,25,0.271,0.449,-5.908,0.0307,0.856,6.82e-06,0.152,0.194,129.464,1,0,0,0
4imKugn0XXrrp7D04eJqpy,Simon Wester,Morning Prayer,Morning Prayer,ambient,43,0.181,0.0167,-25.536,0.0355,0.974,0.862,0.0723,0.0475,62.784,1,1,0,0
2Kk7tpr2lcnyHOHzeAeIur,Paulo Rogerio;Wandra Scott,Comunhão e Adoração,Comunhão e Adoração,groove,28,0.594,0.809,-5.833,0.0442,0.399,3.21e-06,0.343,0.45,110.993,0,0,0,0
1HxNA8JjIIfVGqMr7Jm59f,Los Caligaris,Circología,Mejilla Izquierda,alternative,50,0.757,0.888,-5.636,0.156,0.132,0.0,0.139,0.543,150.079,0,0,1,0
78Cbmdn65XaKaKnZ67OQqp,Chad Daniels,Busy Being Awesome,We Got Icees!,comedy,28,0.669,0.715,-9.044,0.912,0.714,0.0,0.77,0.579,80.52,0,0,1,1
19kfGj8ZTjo9JCMaqdQrQF,Brigado Crew;Ubbah;Winnick;Damon Jee,Too Late EP,Too Late - Damon Jee Remix,techno,47,0.74,0.84,-9.41,0.0523,0.000635,0.896,0.113,0.235,121.996,0,0,0,0
1Eynp5iXXW6nXz5TQ4Q7Dd,Spuntic,Foundation,Lifeforms,iranian,0,0.159,0.0736,-21.123,0.0406,0.975,0.975,0.0854,0.0355,108.997,1,1,0,0
4ua0IepBEISCWwF8dTJvcU,deadmau5;Rob Swire,For Lack Of A Better Name,Ghosts 'n' Stuff,electronic,56,0.617,0.617,-6.941,0.122,3.97e-05,0.0598,0.253,0.517,127.996,0,0,1,0
1DZCuHlEykDCJ7xXhr30Ed,Jannicke Kruse;Trond Teigen,Aladdin (Originalt Norsk Soundtrack),En helt ny verden,disney,20,0.244,0.268,-12.75,0.0315,0.75,0.0,0.0994,0.226,85.732,1,1,0,0
66NmF8BL1I4wANjcnrBtjl,Pongo,Best African Club Tunes,Wegue Wegue,electronic,0,0.874,0.854,-6.368,0.101,0.351,0.000105,0.0896,0.506,135.019,0,0,1,0
2gypDY5B3onNZiTxdAuLzB,Jim & Jesse,Diesel On My Tail,Diesel On My Tail,bluegrass,23,0.762,0.497,-12.825,0.0463,0.789,0.0,0.0577,0.968,118.647,1,0,0,0
7lvUf1BLEZuuwhbc9xeR12,Burna Boy,Pop Hits Now,Last Last,dance,0,0.795,0.565,-4.457,0.0948,0.131,0.0,0.0802,0.55,87.925,0,0,1,0
2cwA2OZl1qxRzlvgpVwcj3,Teejay;Extended Play Records,Rage,Rage,j-dance,22,0.68,0.684,-6.009,0.064,0.023,0.0,0.124,0.329,100.096,0,0,0,0
3wLPRjw2XQpmowqXUXb3UF,Bingo Players;Far East Movement,Get Up (Rattle) [feat. Far East Movement],Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,progressive-house,69,0.801,0.985,-2.69,0.0647,0.0205,6.86e-06,0.297,0.72,127.99,0,0,0,0
1h1xFDqICYyOmAkAnzGpnD,Rival Consoles,Odyssey / Sonne,Haunt,idm,37,0.701,0.712,-10.248,0.046,0.0354,0.858,0.405,0.284,147.413,0,0,0,0
0bALGMaMJto5VFj3L4VZ6K,Hank Williams,The Complete Hank Williams,I Could Never Be Ashamed Of You,honky-tonk,10,0.538,0.219,-11.66,0.0294,0.964,0.349,0.121,0.435,113.797,1,1,0,0
24wWZAHUvMPIG9h7zjq0yQ,Mr. Fingers,Cerebral Hemispheres,Aether,chicago-house,18,0.735,0.518,-14.334,0.0702,0.223,0.858,0.111,0.164,109.002,1,0,0,0
4ZquU8ADRO4QkZKUS2W9uo,Imperiet,Synd,Balladen om briggen Blue Bird av Hull,swedish,37,0.513,0.449,-8.841,0.186,0.87,0.0,0.0998,0.291,107.113,1,1,1,0
5JxfniFnfVXxL71Bs41G9u,Aitana;Emilia;Ptazeta,Bájale como 7500,Quieres,spanish,2,0.796,0.646,-3.925,0.158,0.0744,0.0,0.127,0.663,180.03,0,0,1,0
1QELw50Dl95LusF6uOkDqk,Michael Bublé;Cécile McLorin Salvant,love (Deluxe Edition),La vie en rose (feat. Cécile McLorin Salvant),j-pop,59,0.459,0.267,-8.948,0.0294,0.807,0.0,0.119,0.342,63.378,1,1,0,0
0mW4qfi2vus7qErr9jAeFJ,BaianaSystem,Duas Cidades,Duas Cidades,r-n-b,44,0.789,0.899,-6.363,0.138,0.125,0.0,0.103,0.847,97.999,0,0,1,0
1aL952bo0KZTPevSl3207C,3 Doors Down,Rock Workout 2023,Kryptonite,grunge,1,0.544,0.848,-6.804,0.0288,0.00395,5.22e-05,0.134,0.489,99.039,0,0,0,0
7bDVcyCsENX57qgjk2twzU,Hanoi Rocks,Two Steps From The Move,Up Around The Bend,punk-rock,38,0.464,0.927,-4.514,0.0697,0.00677,2.71e-06,0.366,0.718,140.108,0,0,1,0
6BXftLsxnw9cgSKaKkjO2k,Nomadic Voice;16bars;VKDKV,Pandu Thotte,Pandu Thotte,malay,27,0.814,0.655,-8.428,0.0867,0.347,0.0,0.116,0.351,99.981,0,0,1,0
6mHNFI9dSDulhYRViTIkNd,Александр Цфасман,Я люблю танцевать,Лунный вечер,romance,0,0.2,0.0971,-22.96,0.0605,0.983,0.329,0.588,0.122,42.186,1,1,1,-1
3uRAxz8ic40d9IuNe8fnsb,Jako Diaz;Margret,Mirror,Mirror,french,63,0.659,0.674,-10.415,0.0451,0.638,0.674,0.602,0.0642,120.015,1,0,1,-1
1OjJsjcatXLusDH4E3f4gH,Federico Albanese,The Twelve (Original Motion Picture Soundtrack),The Stars We Follow,ambient,53,0.462,0.0787,-24.908,0.0362,0.971,0.873,0.108,0.04,124.963,1,1,0,0
7mntHnF2frXuZwFAp8ouCB,Weezer,Alternative Christmas 2022,We Wish You A Merry Christmas,alternative,0,0.387,0.786,-4.127,0.0436,0.0195,0.0,0.123,0.462,149.806,0,0,0,0
2VGkf2IJXOSWouDhatlH3i,Elvis Presley,Aloha from Hawaii Via Satellite (Live),My Way - Live at the Honolulu International Center,rockabilly,56,0.284,0.253,-14.6,0.0347,0.712,0.353,0.69,0.292,81.575,1,0,1,0
69T4iEoAPo1MZ2tv8ppUCW,You'll Never Get to Heaven,Images,Exquisite Tension,ambient,53,0.705,0.275,-8.894,0.0264,0.843,0.604,0.1,0.139,132.0,1,0,0,0
7GAuCTio7iNylO0JZY4nda,Norah Jones,Weihnachtssongs,Blue Christmas,j-pop,0,0.536,0.163,-10.566,0.0349,0.695,0.000239,0.126,0.233,66.72,1,1,0,0
6DR4rQ3pSQq9N8vMa0l8mR,Thy Art Is Murder,Infinite Death - EP,Whore to a Chainsaw,death-metal,42,0.295,0.967,-6.328,0.169,7.73e-05,0.784,0.217,0.254,149.99,0,0,1,0
76DUHirDFCUH9B3NDiyKqe,Nhan Solo,"Cala Bassa Beach Club Ibiza, Vol. 2 (Compiled by DJ Zappi)",Tell You,deep-house,31,0.901,0.751,-6.867,0.0736,0.0177,0.832,0.123,0.23,118.0,0,0,0,0
6lfxq3CG4xtTiEg7opyCyx,Kina Grannis,Crazy Rich Asians (Original Motion Picture Soundtrack),Can't Help Falling In Love,acoustic,71,0.266,0.0596,-18.515,0.0363,0.905,7.07e-05,0.132,0.143,181.74,1,1,0,0
3hNyVKzZ1c26umuL3K5WEX,Titãs,As Grandes Décadas Da Música Popular Brasileira,Enquanto Houver Sol,hard-rock,47,0.665,0.596,-3.896,0.0267,0.149,4.84e-05,0.327,0.207,115.265,0,0,0,0
5PX54UGyH80kDwLP5duZoT,Achint;Vatsal Sanjay Joshi (Vatxl);Atharva Sanjay Joshi,Scam 1992 Theme Song,Scam 1992 Theme Song,folk,37,0.548,0.704,-7.57,0.146,0.178,0.0,0.314,0.617,173.993,0,0,1,0
6uOa4cJ9FY7jTneZ0Ta8ZN,Alan Menken;Howard Ashman;Lee Wilkof;Ron Taylor,Little Shop Of Horrors,Feed Me (Git It) - 1982 Original Cast,show-tunes,22,0.569,0.679,-12.063,0.534,0.511,3.14e-06,0.648,0.538,94.946,0,0,1,-1
2ugb7Vrnvw8wwM6DpDNiPl,Koi,10&2,big,sad,50,0.79,0.415,-8.262,0.185,0.211,0.0,0.137,0.635,84.979,0,0,1,0
6nDJIzi6BezsTcCdw8fmMg,Udit Narayan;Kavita Krishnamurthy,My Best Collection - Udit Narayan,"Bin Tere Sanam (From ""Yaara Dildara"")",pop-film,57,0.627,0.838,-8.168,0.0406,0.22,8.99e-06,0.122,0.728,138.856,0,0,0,0
3jPaLIbWPyfS5GZluhxh4D,"Reynaldo Santiago "" Chino "";Laurie Colon","Chino "" De Viaje "" ..... Camino Al Cielo",Dame Tus Ojos (feat. Laurie Colón),salsa,40,0.813,0.747,-5.055,0.0691,0.0271,9.22e-06,0.049,0.787,130.051,0,0,0,0
00tVVn9y5Ar2mmfiN0Bjmq,Frankie Valli & The Four Seasons,Jazzy Christmas Vibes,The Little Drummer Boy,r-n-b,0,0.613,0.278,-13.709,0.0288,0.633,0.0,0.0848,0.55,74.311,1,1,0,0
5JaYaJnVZ3ZCB4VLvfs3eR,Rude-α,23,LIFE,j-pop,54,0.716,0.768,-4.452,0.1,0.0746,0.0,0.204,0.826,93.006,0,0,1,0
72fRIQFj7gJHwjkNUGnCcm,Above & Beyond,Journey To ABGT500 pt.2,1001 (ABGT499D3),trance,32,0.639,0.773,-6.708,0.0501,0.000935,0.0516,0.137,0.068,128.013,0,0,0,0
59lBAMCis4C6NsPdUV35Vz,Khalil Fong,愛愛愛,愛愛愛,mandopop,53,0.473,0.459,-7.348,0.0377,0.4,0.0,0.0862,0.346,66.37,1,0,0,0
57iDDD9N9tTWe75x6qhStw,The Verve,Urban Hymns (Remastered 2016),Bitter Sweet Symphony,alternative,80,0.356,0.917,-6.006,0.0479,0.0335,0.0,0.406,0.518,171.176,0,0,1,0
7q0tXPB1ff1cXuVhNluKz4,Justnormal,Effervescence,I'm Still Listening,study,18,0.652,0.467,-11.121,0.0924,0.598,0.826,0.127,0.0743,172.128,1,0,0,0
7EFaH1sfrNZwJIYP7dJST2,Ahiyan,İstemem,İstemem,turkish,38,0.58,0.479,-10.397,0.191,0.224,0.0,0.133,0.352,119.758,0,0,1,0
79yMmNgP845r5rhkJHI3jp,AI,THE BEST (DELUXE EDITION),みんながみんな英雄 - フルバージョン,j-pop,38,0.647,0.78,-3.739,0.0401,0.484,0.0,0.103,0.668,117.017,0,0,0,0
2mwptYSUenZkc1EL20HC30,Butch;Kölsch,Countach,Countach - Kölsch Remix,minimal-techno,42,0.751,0.661,-9.707,0.0596,0.00493,0.76,0.105,0.123,124.972,0,0,0,0
5USZyz6dnBEn1oLsKcAKQy,Rufus Wainwright,Shrek,Hallelujah,piano,57,0.344,0.196,-7.518,0.032,0.881,0.0,0.104,0.45,72.609,1,1,0,0
5ng6eQwdiQb8fX1jtq0Fzt,Rebel'd Punk,Delincuencia,Reviéntense Todos,punk-rock,37,0.479,0.541,-12.393,0.0412,0.00824,0.00012,0.107,0.464,112.728,0,0,0,0
2jRLhJSvJQn0NqHshENHt1,Wisin & Yandel;Chris Brown;T-Pain,Del gusto de hermanos,Algo Me Gusta De Ti,electro,0,0.626,0.769,-5.296,0.0325,0.00291,0.0,0.0598,0.237,127.949,0,0,0,0
7clRrvxALwmHb6JcDZ4UIs,Tim Maia,Tim Maia,Lamento,mpb,40,0.473,0.318,-13.483,0.0367,0.981,0.18,0.176,0.361,108.448,1,1,0,0
1CzJ7drnOdaXWcURRN5P2N,DeBarge,Diversión para los peques,I Like It,funk,0,0.675,0.732,-4.5,0.0443,0.452,1.84e-05,0.201,0.83,175.01,0,0,0,0
2kkvB3RNRzwjFdGhaUA0tz,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Layla,folk,74,0.404,0.902,-3.88,0.0665,0.577,0.297,0.287,0.497,115.669,0,0,0,0
3DJMYmquETMHqFoOICHeMH,Internal Rot,Grieving Birth,Unnegotiable Impact,grindcore,20,0.16,0.992,-3.73,0.126,0.00362,0.729,0.489,0.0316,131.607,0,0,1,0
7t0u2dbZoby5Y6yWXY2zYG,Glee Cast,"Glee: The Music, The Complete Season Four",Creep (Glee Cast Version),club,44,0.329,0.54,-6.814,0.033,0.017,1.63e-05,0.176,0.137,184.572,0,0,0,0
22gHYv6RE4H1k0P6fsnJ1h,Noriyasu Takeuchi,JPOPギターベスト1,Love Somebody,guitar,23,0.531,0.0925,-21.609,0.0763,0.993,0.955,0.138,0.349,184.165,1,1,0,0
035mP1ysCkvQE1dB2hsVtt,Angrrsth,Donikąd,Ciało me wklęte,black-metal,17,0.384,0.972,-5.699,0.0976,4.07e-06,0.796,0.174,0.0514,100.724,0,0,1,0
1RZ2w0jGUKpyt3JRvKXCq6,SHIKI THEATRE COMPANY,ディズニー 『アナと雪の女王』 ミュージカル <劇団四季> (オリジナル・サウンドトラック),生まれて初めて,disney,25,0.346,0.435,-6.072,0.0358,0.646,0.0,0.316,0.322,85.638,1,0,0,0
3plZG4ZdlqxIIZUSfieVO7,The Bangles,Different Light,Walk Like an Egyptian,j-rock,38,0.711,0.788,-14.705,0.0825,0.0117,2.05e-06,0.311,0.757,103.172,0,0,0,0
3zuzfS5hHgSTzTUW6bw6Z8,Puchi Colon,Waymaker (Español),Waymaker (Español),salsa,30,0.67,0.859,-4.447,0.0376,0.58,0.00117,0.063,0.681,168.021,0,0,0,0
1eQpKqH1sEecyiTKEXuErI,Zeca Pagodinho,Patota do Cosme,Maneiras,samba,41,0.69,0.844,-7.135,0.0603,0.326,0.0,0.223,0.881,160.005,0,0,0,0
1sAF18kgegdsrhitXdreDO,Slowgold,Kärlek,Vill inte du,goth,23,0.582,0.49,-8.874,0.0269,0.078,0.617,0.0762,0.639,104.826,0,0,0,0
6pwYsWXD3cBu2CR2KVnvkG,Sloan,Twice Removed,I Can Feel It,power-pop,20,0.811,0.575,-8.347,0.0294,0.0541,4.29e-06,0.0944,0.626,126.567,0,0,0,0
1wzsBoKZ37gHPw7LMQaegZ,Andrew Lloyd Webber;Laura Baldwin;Georgina Castle;Victoria Hamilton-Barritt,Andrew Lloyd Webber’s “Cinderella”,Unfair,show-tunes,28,0.719,0.292,-13.085,0.675,0.578,0.0,0.127,0.559,127.013,0,0,1,-1
0ulOkeffvXAADiep778P4U,Burna Boy,Beautiful Trending Hits 2022,Last Last,dance,0,0.795,0.565,-4.457,0.0948,0.131,0.0,0.0802,0.55,87.925,0,0,1,0
5HW6st2JIjQoQIMSqqTlPp,Fanon Flowers,Revisited,Prado Oscuro,detroit-techno,5,0.806,0.619,-12.331,0.0567,0.0689,0.96,0.11,0.151,124.994,0,0,0,0
3RV8G3G7ACo0lRLvE2mhXP,Ocean Grove;Dune Rats,BORED,BORED,metalcore,28,0.444,0.866,-5.428,0.0459,7.72e-05,1.32e-05,0.299,0.523,134.94,0,0,0,0
1DRCEhJNRv7BsWldqOMsjf,Najim Arshad;Narayani Gopan;Shaan Rahman,"Oru Naalitha Pularunnu Mele (From ""John Luther"")","Oru Naalitha Pularunnu Mele - From ""John Luther""",malay,38,0.593,0.658,-8.529,0.0302,0.313,6.88e-05,0.0812,0.505,144.087,0,0,0,0
4wit0NHnugHv2PqEUtxmiL,Alvaro Diaz;Feid;Tainy,Reggaeton Mix Perreito,Llori Pari,latino,0,0.602,0.573,-7.388,0.0518,0.282,0.0,0.0854,0.319,174.048,0,0,0,0
3tP6QKbXvtrxiDI7QwKyUf,BLACKPINK,SQUARE TWO,STAY,k-pop,71,0.63,0.432,-6.721,0.0357,0.551,5.84e-06,0.0962,0.343,87.959,1,0,0,0
1ejP791yrrRXCLA2XBzfVM,Sajeer Koppam,Uyir,Uyir,malay,24,0.742,0.446,-11.255,0.103,0.726,0.000528,0.0911,0.648,89.955,1,1,1,0
3Mjk55kicIcfSDnOCprp93,Zapp,All the Greatest Hits,Night and Day - '93 Remix,synth-pop,28,0.765,0.602,-11.024,0.0507,0.394,0.0,0.14,0.815,112.282,0,0,0,0
3NRVfxtC8mYrPoHjKahcng,Los Rodriguez,Música para casa,Dispara,alternative,0,0.581,0.92,-5.535,0.0321,0.0659,7.4e-06,0.0964,0.822,102.033,0,0,0,0
6MJUCumnQsQEKbCy28tbCP,Daddy Yankee;Anuel AA,Adictiva,Adictiva,latino,70,0.788,0.771,-3.206,0.0563,0.291,5.62e-05,0.172,0.701,99.038,0,0,0,0
6hfeUDWuWzLm19VEMBFXy6,Chingadazo de Kung Fu,"Nena, la Fiesta Terminó... (Las Zorras de Alex)","Nena, la Fiesta Terminó... - Las Zorras de Alex",punk,42,0.448,0.87,-4.517,0.0716,0.0137,0.0,0.132,0.829,89.789,0,0,0,0
4NnWuGQujzWUEg0uZokO5M,The Cure,"Kiss Me, Kiss Me, Kiss Me",Just Like Heaven,punk-rock,72,0.437,0.94,-6.946,0.0426,0.0524,0.000573,0.222,0.48,151.417,0,0,0,0
2cuxKp2kNIpSdGMSBgCAWH,Terno Rei,Violeta,93,mpb,42,0.726,0.487,-8.377,0.0273,0.132,3.68e-05,0.114,0.626,126.005,0,0,0,0
7K0K9yjAeqFbI5ktrhjlWV,Fejo;Jeffin Jestin,Rap Padayali (Remix),Rap Padayali - Remix,malay,22,0.849,0.877,-3.843,0.203,0.079,3.76e-05,0.231,0.726,140.046,0,0,1,0
2N5QLcqu1KxCwhlbuaqtd4,Vince Guaraldi Trio,Christmas Playlist 2022,Christmas Time Is Here - Vocal,jazz,0,0.375,0.139,-19.789,0.0324,0.977,8.61e-06,0.0984,0.0878,75.993,1,1,0,0
5pvHO1kSuob4imoiqa3fey,Don Omar,Esto me suena a Farra,Salió El Sol,reggae,0,0.886,0.708,-5.915,0.0911,0.107,0.0114,0.044,0.965,109.976,0,0,1,0
6kCDp3zpRoUnmyujZBKbjK,Exaltasamba,Luz Do Desejo,Gamei,pagode,47,0.561,0.487,-13.121,0.0736,0.523,0.0,0.0802,0.524,147.468,1,1,0,0
2zNbRns9q4ajkTuqiap3R6,Shapeshifter,Rituals,The Brave,drum-and-bass,20,0.534,0.76,-6.131,0.0501,0.0029,0.0153,0.0934,0.222,169.954,0,0,0,0
1IA3GpxXclqpsWgvtV4l3h,Fernando & Sorocaba,A Uma Música de Distância,Diz Pra Mim,sertanejo,45,0.6,0.839,-3.487,0.0434,0.0902,0.0,0.0965,0.679,149.964,0,0,0,0
0pp7ZaS8BM0t3iB3DzioJ0,Wiz Khalifa,Walk - Fresh Rap Flow,Bad Ass Bitches,hip-hop,0,0.904,0.601,-5.561,0.198,0.0305,0.0,0.615,0.761,87.037,0,0,1,0
7nkp1uuSbKkoxMvEs8cSw0,PENTAGON,Positive,Shine,k-pop,65,0.74,0.804,-2.187,0.0546,0.411,0.0,0.0578,0.791,150.013,0,0,0,0
2xtpPQsZ2hHBC0OJWs4NZQ,Wilmer X,Mer för dina pengar,Bäst före dan efter,swedish,38,0.803,0.643,-8.832,0.0362,0.0566,0.00987,0.0879,0.979,120.031,0,0,0,0
4fvaW3KmXq5amRQ2S5yNvI,Robert Schumann;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Carnaval, Op. 9: No. 4, Valse noble (Live in Japan, 2022)",german,0,0.438,0.116,-21.333,0.0545,0.994,0.898,0.0983,0.0541,80.724,1,1,0,0
4e5SJ9ficqztBfSbb0ert8,ConeCrewDiretoria,Bonde da Madrugada pt. 1,No Meio de uma Sessão,brazil,44,0.705,0.727,-4.35,0.0657,0.291,0.0,0.343,0.345,89.972,0,0,1,0
5x6uHnSxo3txWs2MbGbZRQ,Acid Arab;A-WA,Musique De France,Gul l'Abi,groove,41,0.402,0.498,-6.503,0.0356,0.00792,0.00016,0.331,0.0374,102.693,0,0,0,0
366oH8GrZKjj3hnaJn9a8P,Terence Lam,SEVEN,特倫斯夢遊仙境,cantopop,46,0.631,0.784,-6.347,0.0481,0.199,0.0,0.163,0.605,124.053,0,0,0,0
1Y1TUKvMGwtEkJ0hMQFjuf,Alejo;Feid;ROBI,Frescura y Perreo,Pantysito,latin,0,0.83,0.739,-5.395,0.0627,0.136,2.11e-06,0.162,0.631,97.993,0,0,0,0
4YxsJyL48q7NZiiCj0uib0,Jasleen Royal;TM Bax;Radhika Madan,Ni Jana,Ni Jana,songwriter,52,0.758,0.483,-5.549,0.0712,0.563,2.28e-06,0.139,0.502,104.893,0,0,0,0
2nZPGoeQdSZ5cJLmeskUKY,The Steeldrivers,Get Low (Original Motion Picture Soundtrack),Jesus Come For Me,bluegrass,29,0.301,0.495,-6.902,0.0313,0.803,2.5e-05,0.102,0.423,183.986,1,1,0,0
5FkEhuXoU6xk7x6xtmkG1z,PartyfrieX;DJ Carlo,Partyfreak,Leef Voor `t Weekend,hardstyle,36,0.649,0.964,-6.676,0.134,0.153,0.00154,0.374,0.825,150.16,0,0,1,0
5kE7cZqcTiV6VBDYvltiCG,Paulo Cesar Baruk,Lá,Lá,gospel,38,0.433,0.799,-6.124,0.0429,0.00268,4.08e-05,0.0786,0.263,99.943,0,0,0,0
4I2O6pV4gNBw6iteh0UPU0,The Pogues;Kirsty MacColl,Merry Christmas,Fairytale of New York (Edit) - Radio Edit,punk-rock,0,0.38,0.346,-14.313,0.0417,0.648,0.000139,0.0511,0.358,117.916,1,1,0,0
1xlBBF8plcM6vHQfOM9Fs7,L'Impératrice,Matahari (French Version),Erreur 404,synth-pop,49,0.72,0.256,-12.217,0.0352,0.375,0.626,0.125,0.467,95.013,1,0,0,0
0X7g825ekNNiCWWV7queDr,Kaka,Mitti De Tibbe,Mitti De Tibbe,pop,67,0.849,0.853,-3.4,0.159,0.355,0.0,0.0896,0.794,129.966,0,0,1,0
5Qo0FGH6UcFtSFJ7k0sD1v,Vaudou Game,Kidayu,Elle décide,afrobeat,16,0.772,0.857,-6.858,0.0389,0.462,0.0102,0.076,0.977,111.367,0,0,0,0
3JIr1H6SDv5nsoIZODjoJy,Mouse On Mars,Autoditacker,Scat,idm,10,0.877,0.704,-10.23,0.0694,0.437,0.85,0.0662,0.95,129.011,0,0,0,0
0CguRnSNJQQR5ydaT8vU7R,Jubin Nautiyal,Mere Baba,Mere Baba,k-pop,54,0.605,0.768,-5.684,0.0278,0.235,0.0,0.152,0.629,80.971,0,0,0,0
2Wzl4bZLjqFUOeZaGrTaVJ,YUNGBLUD,Drippy Drippy,parents,rock,0,0.594,0.833,-4.311,0.0507,0.00967,0.0,0.3,0.599,82.04,0,0,0,0
5NoQvINZLBV1wMYPdNmReL,Ramones,Road to Ruin (40th Anniversary Deluxe Edition),I Wanna Be Sedated,punk-rock,69,0.56,0.965,-2.341,0.0409,0.121,6.23e-06,0.169,0.964,162.825,0,0,0,0
0vk8FXPV427nxmp5wp6YUh,Fantasy,Casanova,In deinem Zimmer brennt noch Licht,disco,37,0.668,0.634,-6.4,0.024,0.244,0.0,0.276,0.308,109.998,0,0,0,0
2aCCy7rdwfInhNxrXELNvw,Jamily,A Fé Faz O Herói,A Fé Faz o Herói,gospel,40,0.506,0.283,-14.705,0.0353,0.927,3.31e-06,0.302,0.318,125.724,1,1,0,0
1ZdhsDAC5Pn0x2nwPJdxpu,Avatar,Thoughts of No Tomorrow,War Song,goth,29,0.577,0.948,-5.811,0.0731,0.000211,0.825,0.096,0.649,120.014,0,0,0,0
4yUErdeJ4yBN3cajrmSWe5,Namic,In Love,In Love,deep-house,57,0.679,0.715,-7.359,0.034,0.3,4.94e-06,0.239,0.251,109.935,0,0,0,0
0tHcXWIYt99GY8BONrPIfA,Elvis Presley,For LP Fans Only,That's All Right,rock-n-roll,59,0.655,0.405,-9.825,0.036,0.808,1.33e-06,0.116,0.696,105.272,1,1,0,0
31l0uEAqkZ8RQGE43l61GT,Kemuel;Rebeca Carvalho,Carta de Amor (Ao Vivo),Carta de Amor - Ao Vivo,groove,44,0.322,0.632,-6.371,0.0364,0.0742,0.0,0.104,0.183,127.726,0,0,0,0
57guwFVXSgdp0zBtyEx1DS,Ed Solo;Elijah MC,Ruffneck,Ruffneck - Reggae Mix,breakbeat,14,0.887,0.641,-6.146,0.0633,0.162,1.01e-06,0.0563,0.842,87.5,0,0,0,0
0BJPGg90E6p2Ve0D8EcZGF,Icona Pop,THIS IS... ICONA POP,We Got the World,synth-pop,43,0.501,0.931,-3.839,0.0754,0.00156,2.03e-06,0.186,0.376,128.055,0,0,0,0
0xD23i0X1WjqMSYIxRfO80,The Neighbourhood,#000000 & #FFFFFF,Unfair,alternative,72,0.477,0.572,-7.328,0.0319,0.00708,0.784,0.144,0.0414,194.033,0,0,0,0
49AgRobcqyFX9cykApET9K,Hank Williams;Drifting Cowboys,The Complete Hank Williams,They'll Never Take Her Love From Me,honky-tonk,14,0.666,0.192,-11.589,0.0316,0.543,0.0,0.149,0.814,125.226,1,1,0,0
69VRanJlqfWwHHThruNgYq,Ava Max,Hit After Hit,Maybe You're the Problem,dance,0,0.53,0.835,-3.69,0.11,0.0453,0.0,0.0637,0.471,166.02,0,0,1,0
3NNPdBEeaFWAsik1Hq1USP,Serhat Durmus;NOES,Arres,Lies,turkish,38,0.498,0.426,-10.89,0.0483,0.0743,0.649,0.102,0.0903,80.018,1,0,0,0
6wv6Knl7cmtWcJTYgY4x8D,DJ Taj;DJ Sliink;Big O,Best Friend Anthem,Best Friend Anthem,club,19,0.946,0.93,-3.173,0.185,0.111,0.0,0.0906,0.616,138.047,0,0,1,0
5ZsAhuQ24mWHiduaxJqnhW,Ritviz,Ved,Udd Gaye,pop-film,67,0.595,0.817,-6.187,0.0474,0.000712,0.0386,0.142,0.483,144.961,0,0,0,0
09UNEnI0wYxbKWLbCdQJF5,Kathleen Madigan,Gone Madigan,"Health Care, Tsa, Immigration",comedy,22,0.59,0.86,-4.759,0.848,0.84,0.0,0.888,0.502,87.735,0,0,1,1
